OrderID,ProductID,Quantity,UnitCost,UnitPrice,DiscountRate,IsReturned,ReturnDate,ReturnTime,ReturnReason
ord02539,PRDCT0020,2,5.65,8.22,0.05,0,9999-12-31,00:00:00,
ORD02539,PRDCT0028,1,3.79,4.83,0.0,0,9999-12-31,00:00:00,
ord02539,prdct0023,1,2.03,2.77,0.0,0,9999-12-31,00:00:00,
ORD02540,PRDCT0086,1,9.82,16.3,0.0,0,9999-12-31,00:00:00,
ord02540,prdct0066,2,5.55,8.61,0.0,0,9999-12-31,00:00:00,
ord02540,PRDCT0085,1,3.67,5.11,0.0,0,9999-12-31,00:00:00,
ORD02541,prdct0089,8,9.26,13.66,0.1,0,9999-12-31,00:00:00,
ord02541,PRDCT0076,2,11.64,17.97,0.0,0,9999-12-31,00:00:00,
ORD02541,PRDCT0027,3,5.37,6.9,0.0,0,9999-12-31,00:00:00,
ORD02542,PRDCT0080,2,4.82,6.47,0.0,0,9999-12-31,00:00:00,
ORD02542,PRDCT0066,4,3.79,5.88,0.0,0,9999-12-31,00:00:00,
ORD02542,prdct0084,5,4.37,6.85,0.1,0,9999-12-31,00:00:00,
ORD02542,PRDCT0088,3,6.82,10.74,0.0,0,9999-12-31,00:00:00,
ORD02543,PRDCT0021,3,1.37,1.95,0.0,0,9999-12-31,00:00:00,
ORD02543,PRDCT0023,3,2.03,2.77,0.0,0,9999-12-31,00:00:00,
ORD02543,PRDCT0010,3,16.56,25.17,0.0,0,9999-12-31,00:00:00,
ORD02543,PRDCT0026,2,5.35,7.08,0.0,0,9999-12-31,00:00:00,
ord02543,PRDCT0025,2,2.88,4.51,0.15,0,9999-12-31,00:00:00,
ord02544,prdct0039,2,4.7,7.64,0.0,0,9999-12-31,00:00:00,
ORD02545,PRDCT0033,2,2.87,4.06,0.0,0,9999-12-31,00:00:00,
ord02545,prdct0036,4,4.9,7.65,0.0,1,2024.10.03,04:39:22,Customer Changed Mind
ord02545,prdct0039,4,4.7,7.64,0.0,0,9999-12-31,00:00:00,
ORD02545,PRDCT0041,2,5.26,7.25,0.0,0,9999-12-31,00:00:00,
ORD02546,prdct0028,3,3.79,4.83,0.1,1,2023.01.18,13:21:29,Bruised/Damaged
ord02546,prdct0001,1,18.51,23.43,0.1,0,9999-12-31,00:00:00,
ord02547,prdct0078,1,12.41,19.14,0.1,0,9999-12-31,00:00:00,
ORD02547,PRDCT0086,1,8.12,13.47,0.0,0,9999-12-31,00:00:00,
ord02547,prdct0084,3,5.29,8.29,0.05,0,9999-12-31,00:00:00,
ORD02548,PRDCT0019,4,3.1,5.0,0.0,0,9999-12-31,00:00:00,
ORD02548,PRDCT0003,4,10.61,16.82,0.05,0,9999-12-31,00:00:00,
ORD02548,PRDCT0002,4,24.65,34.24,0.0,0,9999-12-31,00:00:00,
ORD02548,PRDCT0001,3,18.51,23.43,0.0,0,9999-12-31,00:00:00,
ORD02548,prdct0029,5,1.11,1.74,0.0,0,9999-12-31,00:00:00,
ORD02548,PRDCT0021,1,1.37,1.95,0.05,0,9999-12-31,00:00:00,
ORD02548,PRDCT0011,3,4.77,7.6,0.0,0,9999-12-31,00:00:00,
ORD02548,PRDCT0071,2,12.22,18.79,0.0,0,9999-12-31,00:00:00,
ORD02549,PRDCT0002,2,22.41,31.13,0.0,0,9999-12-31,00:00:00,
ORD02549,PRDCT0015,2,4.12,6.76,0.0,0,9999-12-31,00:00:00,
ORD02549,PRDCT0048,1,3.9,5.59,0.0,1,2022-03-31,18:45:09,Wrong Item Sent
ORD02550,PRDCT0040,2,2.87,4.62,0.15,0,9999-12-31,00:00:00,
ord02550,PRDCT0090,2,11.9,18.95,0.3,0,9999-12-31,00:00:00,
ord02551,PRDCT0054,2,4.17,5.55,0.1,0,9999-12-31,00:00:00,
ord02551,PRDCT0053,4,6.4,9.85,0.0,1,2024-12-18,12:34:09,Wrong Flavor Sent
ORD02552,PRDCT0063,3,2.67,3.89,0.0,0,9999-12-31,00:00:00,
ord02552,PRDCT0090,3,8.94,14.24,0.0,0,9999-12-31,00:00:00,
ord02553,prdct0086,2,8.12,13.47,0.0,0,9999-12-31,00:00:00,
ord02553,prdct0071,3,12.22,18.79,0.0,1,2023-01-19,22:59:11,Packaging Defect
ORD02553,PRDCT0061,2,9.41,12.08,0.1,0,9999-12-31,00:00:00,
ORD02553,PRDCT0082,3,9.08,12.83,0.0,0,9999-12-31,00:00:00,
ord02553,PRDCT0074,3,9.43,13.46,0.0,0,9999-12-31,00:00:00,
ord02554,PRDCT0082,5,8.25,11.66,0.0,0,9999-12-31,00:00:00,
ORD02554,PRDCT0086,2,7.38,12.24,0.0,0,9999-12-31,00:00:00,
ORD02554,PRDCT0080,3,5.3,7.12,0.05,0,9999-12-31,00:00:00,
ord02555,prdct0009,1,16.52,23.44,0.0,0,9999-12-31,00:00:00,
ord02555,PRDCT0023,3,2.24,3.05,0.0,0,9999-12-31,00:00:00,
ORD02555,PRDCT0026,17,5.88,7.79,0.0,0,9999-12-31,00:00:00,
ORD02555,prdct0022,3,1.21,1.56,0.0,0,9999-12-31,00:00:00,
ORD02555,PRDCT0028,2,4.17,5.31,0.0,0,9999-12-31,00:00:00,
ord02556,prdct0020,1,6.22,9.04,0.0,0,9999-12-31,00:00:00,
ORD02557,PRDCT0058,1,4.78,6.18,0.0,0,9999-12-31,00:00:00,
ORD02558,PRDCT0027,3,5.37,6.9,0.0,0,9999-12-31,00:00:00,
ORD02558,PRDCT0020,3,5.65,8.22,0.0,0,9999-12-31,00:00:00,
ORD02559,PRDCT0018,2,8.07,10.6,0.0,0,9999-12-31,00:00:00,
ORD02559,prdct0008,1,11.2,17.61,0.15,0,9999-12-31,00:00:00,
ORD02560,PRDCT0015,1,4.54,7.44,0.05,0,9999-12-31,00:00:00,
ORD02561,prdct0030,1,1.32,1.98,0.1,0,9999-12-31,00:00:00,
ORD02562,PRDCT0018,1,8.88,11.66,0.0,0,9999-12-31,00:00:00,
ord02563,PRDCT0012,2,3.3,4.9,0.0,0,9999-12-31,00:00:00,
ORD02563,PRDCT0025,1,2.88,4.51,0.0,0,9999-12-31,00:00:00,
ORD02563,PRDCT0008,1,11.2,17.61,0.0,0,9999-12-31,00:00:00,
ORD02564,PRDCT0076,2,12.8,19.77,0.15,0,9999-12-31,00:00:00,
ord02564,PRDCT0078,2,13.66,21.06,0.1,0,9999-12-31,00:00:00,
ORD02564,PRDCT0063,2,3.55,5.18,0.0,0,9999-12-31,00:00:00,
ORD02565,PRDCT0018,3,9.77,12.83,0.0,0,9999-12-31,00:00:00,
ORD02565,PRDCT0003,1,12.84,20.35,0.0,0,9999-12-31,00:00:00,
ORD02565,prdct0026,15,6.47,8.56,0.05,0,9999-12-31,00:00:00,
ORD02566,prdct0015,3,5.49,9.0,0.0,0,9999-12-31,00:00:00,
ORD02566,PRDCT0006,2,12.21,15.39,0.0,0,9999-12-31,00:00:00,
ORD02566,PRDCT0026,2,6.47,8.56,0.0,0,9999-12-31,00:00:00,
ORD02567,prdct0091,2,5.53,8.89,0.0,0,9999-12-31,00:00:00,
ORD02567,prdct0006,2,12.21,15.39,0.0,0,9999-12-31,00:00:00,
ORD02568,PRDCT0060,1,5.69,8.03,0.05,0,9999-12-31,00:00:00,
ORD02568,PRDCT0009,2,13.65,19.37,0.0,0,9999-12-31,00:00:00,
ORD02569,prdct0004,4,11.78,15.24,0.0,0,9999-12-31,00:00:00,
ORD02569,prdct0018,2,8.88,11.66,0.0,0,9999-12-31,00:00:00,
ord02569,PRDCT0028,2,4.17,5.31,0.0,0,9999-12-31,00:00:00,
ORD02570,prdct0022,1,1.1,1.42,0.0,0,9999-12-31,00:00:00,
ord02570,PRDCT0010,2,16.56,25.17,0.0,0,9999-12-31,00:00:00,
ord02570,PRDCT0023,1,2.03,2.77,0.0,0,9999-12-31,00:00:00,
ord02570,PRDCT0056,2,2.59,4.09,0.0,0,9999-12-31,00:00:00,
ORD02571,PRDCT0016,1,5.27,8.32,0.0,0,9999-12-31,00:00:00,
ORD02571,prdct0004,3,11.78,15.24,0.0,0,9999-12-31,00:00:00,
ORD02572,PRDCT0009,2,12.41,17.61,0.0,0,9999-12-31,00:00:00,
ORD02572,prdct0028,2,3.13,3.99,0.0,0,9999-12-31,00:00:00,
ORD02572,PRDCT0014,1,2.39,3.4,0.0,0,9999-12-31,00:00:00,
ord02573,PRDCT0063,2,3.23,4.71,0.3,0,9999-12-31,00:00:00,
ord02573,PRDCT0065,3,1.33,1.9,0.2,0,9999-12-31,00:00:00,
ORD02573,prdct0061,2,9.41,12.08,0.15,1,14 Sep 2023,15:50:12,Customer Changed Mind
ORD02574,PRDCT0001,1,20.36,25.77,0.0,0,9999-12-31,00:00:00,
ORD02574,PRDCT0024,1,2.4,3.41,0.0,0,9999-12-31,00:00:00,
ord02574,prdct0021,2,1.5,2.14,0.0,0,9999-12-31,00:00:00,
ORD02575,PRDCT0095,2,7.38,11.38,0.0,0,9999-12-31,00:00:00,
ord02575,PRDCT0038,1,5.89,7.89,0.0,0,9999-12-31,00:00:00,
ORD02576,PRDCT0059,3,4.28,6.72,0.0,0,9999-12-31,00:00:00,
ORD02576,PRDCT0097,2,8.07,11.1,0.0,0,9999-12-31,00:00:00,
ord02576,PRDCT0060,1,5.17,7.3,0.0,0,9999-12-31,00:00:00,
ORD02576,prdct0094,2,7.36,10.35,0.0,0,9999-12-31,00:00:00,
ORD02577,prdct0055,1,2.02,3.29,0.05,0,9999-12-31,00:00:00,
ORD02577,PRDCT0042,7,2.23,3.65,0.1,0,9999-12-31,00:00:00,
ord02577,prdct0033,2,2.38,3.36,0.0,1,2022-11-01,04:46:17,Expired Date
ORD02578,PRDCT0019,1,3.75,6.05,0.0,0,9999-12-31,00:00:00,
ord02578,PRDCT0029,3,1.35,2.11,0.0,0,9999-12-31,00:00:00,
ORD02579,PRDCT0072,1,9.4,14.23,0.15,0,9999-12-31,00:00:00,
ord02580,PRDCT0056,2,2.14,3.38,0.0,1,05-11-2021,14:56:25,Customer Changed Mind
ord02580,prdct0052,4,2.48,3.54,0.0,0,9999-12-31,00:00:00,
ORD02581,prdct0058,2,7.01,9.05,0.4,0,9999-12-31,00:00:00,
ord02581,PRDCT0036,2,5.93,9.26,0.15,0,9999-12-31,00:00:00,
ORD02582,PRDCT0057,2,8.4,11.04,0.0,0,9999-12-31,00:00:00,
ord02582,PRDCT0034,1,2.53,3.34,0.0,0,9999-12-31,00:00:00,
ORD02583,prdct0014,1,3.5,4.98,0.0,0,9999-12-31,00:00:00,
ORD02583,PRDCT0062,1,4.41,7.09,0.0,0,9999-12-31,00:00:00,
ord02584,PRDCT0013,1,5.23,6.91,0.0,0,9999-12-31,00:00:00,
ORD02584,prdct0005,1,24.7,33.31,0.0,0,9999-12-31,00:00:00,
ord02584,PRDCT0001,1,20.36,25.77,0.0,0,9999-12-31,00:00:00,
ord02584,PRDCT0056,2,2.85,4.5,0.0,0,9999-12-31,00:00:00,
ORD02585,PRDCT0033,1,2.38,3.36,0.0,0,9999-12-31,00:00:00,
ORD02585,PRDCT0038,1,4.42,5.93,0.0,0,9999-12-31,00:00:00,
ORD02585,PRDCT0096,2,3.29,4.22,0.0,0,9999-12-31,00:00:00,
ORD02585,PRDCT0053,1,5.29,8.14,0.0,0,9999-12-31,00:00:00,
ord02585,prdct0059,2,4.71,7.39,0.0,0,9999-12-31,00:00:00,
ORD02586,prdct0088,1,8.25,13.0,0.3,0,9999-12-31,00:00:00,
ord02586,prdct0090,3,10.82,17.23,0.4,0,9999-12-31,00:00:00,
ord02586,PRDCT0032,1,4.92,7.33,0.15,0,9999-12-31,00:00:00,
ord02587,prdct0005,3,27.17,36.65,0.0,0,9999-12-31,00:00:00,
ORD02587,PRDCT0021,2,1.65,2.36,0.0,0,9999-12-31,00:00:00,
ord02587,prdct0027,1,6.5,8.35,0.1,1,03/06/2025,19:35:00,Customer Changed Mind
ord02587,PRDCT0029,2,1.35,2.11,0.0,0,9999-12-31,00:00:00,
ord02587,PRDCT0004,4,12.96,16.76,0.0,0,9999-12-31,00:00:00,
ord02588,prdct0074,2,8.57,12.23,0.0,0,9999-12-31,00:00:00,
ORD02589,PRDCT0055,2,2.02,3.29,0.0,0,9999-12-31,00:00:00,
ORD02590,PRDCT0014,3,3.5,4.98,0.15,0,9999-12-31,00:00:00,
ord02590,PRDCT0005,3,27.17,36.65,0.05,0,9999-12-31,00:00:00,
ord02591,PRDCT0029,1,1.22,1.92,0.0,0,9999-12-31,00:00:00,
ord02591,prdct0005,1,24.7,33.31,0.0,0,9999-12-31,00:00:00,
ord02592,PRDCT0099,2,8.17,10.48,0.0,0,9999-12-31,00:00:00,
ORD02592,PRDCT0095,1,5.54,8.55,0.0,0,9999-12-31,00:00:00,
ORD02592,prdct0037,2,1.29,1.68,0.0,0,9999-12-31,00:00:00,
ord02592,prdct0033,4,2.38,3.36,0.0,0,9999-12-31,00:00:00,
ORD02593,PRDCT0029,2,1.35,2.11,0.0,0,9999-12-31,00:00:00,
ord02593,PRDCT0019,2,3.75,6.05,0.0,0,9999-12-31,00:00:00,
ORD02593,PRDCT0064,2,11.41,14.77,0.0,0,9999-12-31,00:00:00,
ORD02594,PRDCT0014,1,2.63,3.74,0.0,0,9999-12-31,00:00:00,
ORD02594,PRDCT0005,1,20.42,27.53,0.0,0,9999-12-31,00:00:00,
ORD02594,PRDCT0010,1,15.06,22.88,0.0,0,9999-12-31,00:00:00,
ord02595,prdct0073,2,6.28,10.34,0.0,0,9999-12-31,00:00:00,
ord02595,prdct0081,2,7.88,10.85,0.05,0,9999-12-31,00:00:00,
ORD02595,PRDCT0034,1,2.53,3.34,0.15,0,9999-12-31,00:00:00,
ORD02596,PRDCT0012,2,3.3,4.9,0.0,0,9999-12-31,00:00:00,
ORD02596,PRDCT0018,2,8.07,10.6,0.0,0,9999-12-31,00:00:00,
ord02596,prdct0007,1,23.95,37.28,0.0,0,9999-12-31,00:00:00,
ord02597,PRDCT0073,1,4.72,7.77,0.0,0,9999-12-31,00:00:00,
ORD02597,prdct0088,2,7.5,11.81,0.0,0,9999-12-31,00:00:00,
ORD02597,PRDCT0078,2,11.29,17.4,0.0,0,9999-12-31,00:00:00,
ORD02598,PRDCT0009,2,15.02,21.31,0.0,0,9999-12-31,00:00:00,
ORD02598,PRDCT0017,3,2.35,2.98,0.0,0,9999-12-31,00:00:00,
ORD02599,PRDCT0087,2,7.85,12.18,0.05,0,9999-12-31,00:00:00,
ord02599,PRDCT0043,23,2.86,4.31,0.0,0,9999-12-31,00:00:00,
ORD02600,prdct0099,2,8.99,11.53,0.0,0,9999-12-31,00:00:00,
ord02600,prdct0051,1,1.5,2.06,0.0,0,9999-12-31,00:00:00,
ORD02600,PRDCT0037,1,1.42,1.85,0.0,0,9999-12-31,00:00:00,
ORD02600,PRDCT0068,2,9.17,13.79,0.0,0,9999-12-31,00:00:00,
ord02601,prdct0019,2,3.1,5.0,0.0,0,9999-12-31,00:00:00,
ORD02601,PRDCT0018,2,8.07,10.6,0.0,0,9999-12-31,00:00:00,
ORD02601,prdct0009,13,15.02,21.31,0.0,0,9999-12-31,00:00:00,
ORD02601,prdct0011,6,4.77,7.6,0.1,0,9999-12-31,00:00:00,
ord02601,prdct0030,3,0.99,1.49,0.0,0,9999-12-31,00:00:00,
ORD02602,prdct0014,2,2.63,3.74,0.0,0,9999-12-31,00:00:00,
ORD02602,PRDCT0051,3,1.36,1.87,0.0,0,9999-12-31,00:00:00,
ORD02603,prdct0079,2,13.1,17.42,0.1,0,9999-12-31,00:00:00,
ORD02603,PRDCT0075,1,3.97,6.06,0.05,0,9999-12-31,00:00:00,
ORD02603,PRDCT0070,1,6.19,7.79,0.0,0,9999-12-31,00:00:00,
ord02603,prdct0016,1,5.8,9.15,0.0,1,02/02/2025,08:42:17,Broken Package/Leaks
ORD02604,PRDCT0011,3,4.77,7.6,0.0,0,9999-12-31,00:00:00,
ORD02604,PRDCT0013,2,4.76,6.28,0.05,0,9999-12-31,00:00:00,
ORD02604,PRDCT0021,3,1.37,1.95,0.0,1,20 Apr 2023,16:16:24,Customer Changed Mind
ord02604,PRDCT0038,2,4.86,6.52,0.0,0,9999-12-31,00:00:00,
ord02605,prdct0079,1,11.91,15.84,0.15,0,9999-12-31,00:00:00,
ord02605,PRDCT0088,1,9.08,14.29,0.25,1,22-11-2024,13:03:38,Leaking Chemical
ORD02606,PRDCT0006,1,8.34,10.51,0.0,0,9999-12-31,00:00:00,
ord02606,PRDCT0011,3,3.94,6.28,0.0,0,9999-12-31,00:00:00,
ORD02607,PRDCT0030,2,0.82,1.23,0.0,0,9999-12-31,00:00:00,
ORD02608,PRDCT0022,3,1.21,1.56,0.0,0,9999-12-31,00:00:00,
ORD02608,PRDCT0026,3,5.88,7.79,0.0,0,9999-12-31,00:00:00,
ORD02608,PRDCT0020,2,6.22,9.04,0.0,0,9999-12-31,00:00:00,
ORD02608,PRDCT0015,1,4.99,8.19,0.0,0,9999-12-31,00:00:00,
ORD02608,PRDCT0017,2,2.58,3.27,0.05,0,9999-12-31,00:00:00,
ord02608,PRDCT0021,3,1.5,2.14,0.0,0,9999-12-31,00:00:00,
ORD02608,PRDCT0013,3,5.23,6.91,0.05,0,9999-12-31,00:00:00,
ORD02609,PRDCT0044,1,5.24,7.2,0.2,0,9999-12-31,00:00:00,
ORD02609,PRDCT0050,1,1.92,3.07,0.4,0,9999-12-31,00:00:00,
ORD02610,prdct0072,2,8.55,12.94,0.0,0,9999-12-31,00:00:00,
ORD02610,prdct0087,10,7.85,12.18,0.0,0,9999-12-31,00:00:00,
ORD02610,prdct0083,24,4.17,5.43,0.0,0,9999-12-31,00:00:00,
ORD02610,PRDCT0078,2,13.66,21.06,0.0,0,9999-12-31,00:00:00,
ORD02610,PRDCT0074,1,10.37,14.8,0.0,0,9999-12-31,00:00:00,
ORD02611,PRDCT0057,2,8.4,11.04,0.0,0,9999-12-31,00:00:00,
ORD02611,PRDCT0031,2,3.48,5.33,0.0,0,9999-12-31,00:00:00,
ord02611,prdct0091,1,5.53,8.89,0.0,0,9999-12-31,00:00:00,
ord02612,PRDCT0066,3,5.04,7.83,0.0,0,9999-12-31,00:00:00,
ORD02612,prdct0065,1,1.46,2.09,0.0,0,9999-12-31,00:00:00,
ORD02612,PRDCT0080,3,6.42,8.61,0.0,0,9999-12-31,00:00:00,
ord02612,PRDCT0062,1,4.01,6.44,0.05,0,9999-12-31,00:00:00,
ORD02612,prdct0083,2,4.17,5.43,0.05,1,11/16/2024,08:59:31,Wrong Product Sent
ord02613,PRDCT0090,15,11.9,18.95,0.05,0,9999-12-31,00:00:00,
ORD02613,PRDCT0085,2,3.34,4.65,0.0,0,9999-12-31,00:00:00,
ord02614,PRDCT0023,2,1.85,2.52,0.05,0,9999-12-31,00:00:00,
ORD02614,prdct0016,2,4.36,6.88,0.0,0,9999-12-31,00:00:00,
ord02614,PRDCT0009,1,13.65,19.37,0.0,0,9999-12-31,00:00:00,
ORD02614,prdct0025,1,2.62,4.1,0.0,0,9999-12-31,00:00:00,
ORD02614,prdct0092,3,9.66,12.45,0.0,0,9999-12-31,00:00:00,
ORD02615,PRDCT0001,2,24.64,31.18,0.0,0,9999-12-31,00:00:00,
ORD02616,PRDCT0024,3,2.18,3.1,0.05,0,9999-12-31,00:00:00,
ord02617,PRDCT0022,2,1.33,1.71,0.0,0,9999-12-31,00:00:00,
ORD02617,prdct0048,1,5.2,7.44,0.15,0,9999-12-31,00:00:00,
ord02618,PRDCT0019,3,3.1,5.0,0.0,0,9999-12-31,00:00:00,
ord02619,PRDCT0089,1,7.65,11.29,0.0,0,9999-12-31,00:00:00,
ORD02619,PRDCT0078,2,10.26,15.82,0.0,1,2021.10.23,16:40:18,Leaking/Broken Pump
ORD02619,PRDCT0062,2,3.01,4.84,0.0,1,"Oct 22, 2021",04:40:18,Quality Dissatisfaction
ord02620,PRDCT0008,1,10.19,16.01,0.0,0,9999-12-31,00:00:00,
ORD02621,PRDCT0029,1,1.35,2.11,0.15,0,9999-12-31,00:00:00,
ORD02621,prdct0023,11,2.46,3.35,0.05,0,9999-12-31,00:00:00,
ORD02621,PRDCT0015,1,5.49,9.0,0.0,0,9999-12-31,00:00:00,
ORD02622,prdct0010,1,22.05,33.5,0.15,0,9999-12-31,00:00:00,
ord02623,PRDCT0036,1,3.68,5.75,0.05,0,9999-12-31,00:00:00,
ORD02623,prdct0046,2,1.84,2.48,0.05,0,9999-12-31,00:00:00,
ord02623,prdct0059,3,4.28,6.72,0.0,0,9999-12-31,00:00:00,
ORD02623,prdct0031,1,2.38,3.64,0.0,0,9999-12-31,00:00:00,
ord02623,PRDCT0061,2,7.78,9.98,0.15,0,9999-12-31,00:00:00,
ORD02624,prdct0047,4,5.26,7.38,0.0,0,9999-12-31,00:00:00,
ord02624,PRDCT0035,1,2.23,2.8,0.0,0,9999-12-31,00:00:00,
ORD02624,prdct0057,1,8.4,11.04,0.15,0,9999-12-31,00:00:00,
ord02624,PRDCT0060,2,7.57,10.69,0.0,0,9999-12-31,00:00:00,
ORD02624,prdct0071,3,14.79,22.74,0.0,0,9999-12-31,00:00:00,
ORD02625,PRDCT0008,3,9.26,14.55,0.1,0,9999-12-31,00:00:00,
ORD02625,PRDCT0021,2,1.13,1.61,0.0,0,9999-12-31,00:00:00,
ORD02625,PRDCT0014,1,2.39,3.4,0.1,0,9999-12-31,00:00:00,
ORD02626,PRDCT0043,2,2.6,3.92,0.1,0,9999-12-31,00:00:00,
ord02626,PRDCT0054,1,3.79,5.05,0.0,0,9999-12-31,00:00:00,
ORD02626,PRDCT0058,1,5.26,6.8,0.15,0,9999-12-31,00:00:00,
ORD02627,PRDCT0041,1,6.36,8.78,0.1,0,9999-12-31,00:00:00,
ord02627,prdct0047,2,5.78,8.12,0.0,0,9999-12-31,00:00:00,
ord02627,prdct0048,1,5.72,8.18,0.0,1,20 Apr 2026,18:19:34,Wrong Item Sent
ORD02627,prdct0078,2,16.52,25.48,0.0,0,9999-12-31,00:00:00,
ord02628,PRDCT0065,4,1.61,2.3,0.0,0,9999-12-31,00:00:00,
ORD02628,PRDCT0069,3,7.54,10.18,0.0,0,9999-12-31,00:00:00,
ORD02628,PRDCT0073,2,6.28,10.34,0.0,0,9999-12-31,00:00:00,
ORD02628,PRDCT0072,2,9.4,14.23,0.15,0,9999-12-31,00:00:00,
ord02629,PRDCT0023,1,2.71,3.69,0.0,0,9999-12-31,00:00:00,
ord02629,prdct0020,1,7.52,10.94,0.0,0,9999-12-31,00:00:00,
ORD02629,PRDCT0018,2,10.74,14.11,0.0,0,9999-12-31,00:00:00,
ORD02629,PRDCT0095,2,8.12,12.51,0.0,0,9999-12-31,00:00:00,
ORD02630,prdct0039,2,5.17,8.4,0.0,0,9999-12-31,00:00:00,
ord02630,PRDCT0038,19,5.89,7.89,0.15,0,9999-12-31,00:00:00,
ORD02630,prdct0091,3,5.53,8.89,0.0,0,9999-12-31,00:00:00,
ORD02630,prdct0056,4,3.13,4.95,0.15,0,9999-12-31,00:00:00,
ORD02631,PRDCT0024,3,2.18,3.1,0.05,0,9999-12-31,00:00:00,
ord02631,PRDCT0029,4,1.11,1.74,0.0,0,9999-12-31,00:00:00,
ord02632,PRDCT0026,1,5.88,7.79,0.1,0,9999-12-31,00:00:00,
ORD02632,PRDCT0025,1,3.17,4.96,0.0,0,9999-12-31,00:00:00,
ord02633,prdct0013,1,4.32,5.71,0.0,0,9999-12-31,00:00:00,
ORD02633,PRDCT0014,1,2.63,3.74,0.0,0,9999-12-31,00:00:00,
ORD02633,PRDCT0023,2,1.85,2.52,0.0,0,9999-12-31,00:00:00,
ORD02634,PRDCT0035,2,1.52,1.91,0.0,1,01 Nov 2021,15:10:08,Expired Date
ORD02634,prdct0046,1,1.84,2.48,0.05,0,9999-12-31,00:00:00,
ORD02635,prdct0031,1,3.83,5.86,0.0,0,9999-12-31,00:00:00,
ORD02635,PRDCT0096,17,4.82,6.18,0.0,0,9999-12-31,00:00:00,
ORD02636,prdct0022,2,1.0,1.29,0.0,0,9999-12-31,00:00:00,
ORD02636,PRDCT0001,2,16.83,21.3,0.0,0,9999-12-31,00:00:00,
ORD02636,PRDCT0002,2,22.41,31.13,0.0,0,9999-12-31,00:00:00,
ORD02636,PRDCT0005,2,20.42,27.53,0.0,1,20/12/2022,09:18:27,Wrong Item Sent
ORD02636,prdct0023,4,1.85,2.52,0.0,0,9999-12-31,00:00:00,
ord02637,PRDCT0039,1,4.27,6.95,0.15,0,9999-12-31,00:00:00,
ord02637,PRDCT0054,3,3.79,5.05,0.3,0,9999-12-31,00:00:00,
ord02637,prdct0050,5,1.59,2.54,0.2,0,9999-12-31,00:00:00,
ORD02637,PRDCT0058,2,5.26,6.8,0.4,0,9999-12-31,00:00:00,
ORD02638,prdct0018,2,9.77,12.83,0.0,0,9999-12-31,00:00:00,
ord02638,PRDCT0024,2,2.64,3.75,0.0,0,9999-12-31,00:00:00,
ord02638,prdct0014,2,3.5,4.98,0.0,0,9999-12-31,00:00:00,
ord02639,PRDCT0062,11,4.01,6.44,0.0,0,9999-12-31,00:00:00,
ORD02639,PRDCT0087,1,7.85,12.18,0.0,0,9999-12-31,00:00:00,
ORD02639,prdct0064,1,10.37,13.43,0.0,0,9999-12-31,00:00:00,
ord02639,prdct0073,3,5.71,9.4,0.0,0,9999-12-31,00:00:00,
ord02639,PRDCT0068,2,10.09,15.17,0.0,0,9999-12-31,00:00:00,
ORD02640,PRDCT0078,1,16.52,25.48,0.0,0,9999-12-31,00:00:00,
ORD02640,PRDCT0070,1,6.81,8.57,0.0,0,9999-12-31,00:00:00,
ORD02640,PRDCT0075,1,4.36,6.67,0.0,0,9999-12-31,00:00:00,
ORD02641,PRDCT0013,3,5.75,7.6,0.0,0,9999-12-31,00:00:00,
ord02641,PRDCT0010,3,20.04,30.45,0.0,0,9999-12-31,00:00:00,
ord02642,PRDCT0030,3,0.9,1.35,0.0,0,9999-12-31,00:00:00,
ORD02642,prdct0010,3,15.06,22.88,0.0,0,9999-12-31,00:00:00,
ORD02642,prdct0028,2,3.44,4.39,0.0,0,9999-12-31,00:00:00,
ORD02642,PRDCT0020,3,5.14,7.47,0.0,0,9999-12-31,00:00:00,
ORD02643,prdct0077,2,4.49,6.43,0.2,0,9999-12-31,00:00:00,
ORD02643,PRDCT0078,1,12.41,19.14,0.3,0,9999-12-31,00:00:00,
ORD02643,PRDCT0087,3,7.14,11.07,0.2,0,9999-12-31,00:00:00,
ord02644,PRDCT0017,1,2.13,2.71,0.0,0,9999-12-31,00:00:00,
ORD02644,PRDCT0005,2,20.42,27.53,0.0,0,9999-12-31,00:00:00,
ORD02644,PRDCT0010,2,15.06,22.88,0.1,0,9999-12-31,00:00:00,
ORD02644,prdct0079,1,9.85,13.09,0.0,0,9999-12-31,00:00:00,
ord02645,PRDCT0030,3,0.9,1.35,0.0,0,9999-12-31,00:00:00,
ORD02645,PRDCT0011,14,4.33,6.91,0.0,0,9999-12-31,00:00:00,
ORD02645,prdct0028,3,3.44,4.39,0.1,0,9999-12-31,00:00:00,
ORD02645,PRDCT0012,3,3.0,4.46,0.0,0,9999-12-31,00:00:00,
ORD02645,PRDCT0002,3,22.41,31.13,0.0,1,"Jun 12, 2022",03:15:40,Packaging Damage
ORD02645,prdct0020,3,5.14,7.47,0.0,0,9999-12-31,00:00:00,
ord02645,prdct0021,3,1.24,1.77,0.0,0,9999-12-31,00:00:00,
ORD02645,PRDCT0022,4,1.0,1.29,0.0,0,9999-12-31,00:00:00,
ord02646,prdct0020,1,5.65,8.22,0.05,0,9999-12-31,00:00:00,
ORD02646,PRDCT0014,17,2.89,4.11,0.0,0,9999-12-31,00:00:00,
